event_id,user_key,event_time,event_name,campaign_id,variant,channel,location_id,audience
byte_full_funnel_sale_e_00908,byte_full_funnel_sale_u_0329,2026-06-12T19:32:00,activation,byte_full_funnel_sale,直播组合包,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_00909,byte_full_funnel_sale_u_0330,2026-06-13T09:30:00,exposure,byte_full_funnel_sale,单件直降,short_video,regional_store,new_customer
byte_full_funnel_sale_e_00910,byte_full_funnel_sale_u_0331,2026-06-14T10:31:00,exposure,byte_full_funnel_sale,直播组合包,short_video,regional_store,new_customer
byte_full_funnel_sale_e_00911,byte_full_funnel_sale_u_0331,2026-06-14T10:32:00,landing_view,byte_full_funnel_sale,直播组合包,short_video,regional_store,new_customer
byte_full_funnel_sale_e_00912,byte_full_funnel_sale_u_0331,2026-06-14T10:33:00,offer_claim,byte_full_funnel_sale,直播组合包,short_video,regional_store,new_customer
byte_full_funnel_sale_e_00913,byte_full_funnel_sale_u_0331,2026-06-14T10:34:00,activation,byte_full_funnel_sale,直播组合包,short_video,regional_store,new_customer
byte_full_funnel_sale_e_00914,byte_full_funnel_sale_u_0332,2026-06-15T11:32:00,exposure,byte_full_funnel_sale,单件直降,live_room,regional_store,new_customer
byte_full_funnel_sale_e_00915,byte_full_funnel_sale_u_0332,2026-06-15T11:33:00,landing_view,byte_full_funnel_sale,单件直降,live_room,regional_store,new_customer
byte_full_funnel_sale_e_00916,byte_full_funnel_sale_u_0333,2026-06-16T12:33:00,exposure,byte_full_funnel_sale,直播组合包,live_room,regional_store,returning_customer
byte_full_funnel_sale_e_00917,byte_full_funnel_sale_u_0333,2026-06-16T12:34:00,landing_view,byte_full_funnel_sale,直播组合包,live_room,regional_store,returning_customer
byte_full_funnel_sale_e_00918,byte_full_funnel_sale_u_0334,2026-06-17T13:34:00,exposure,byte_full_funnel_sale,单件直降,mall,regional_store,returning_customer
byte_full_funnel_sale_e_00919,byte_full_funnel_sale_u_0334,2026-06-17T13:35:00,landing_view,byte_full_funnel_sale,单件直降,mall,regional_store,returning_customer
byte_full_funnel_sale_e_00920,byte_full_funnel_sale_u_0334,2026-06-17T13:36:00,offer_claim,byte_full_funnel_sale,单件直降,mall,regional_store,returning_customer
byte_full_funnel_sale_e_00921,byte_full_funnel_sale_u_0334,2026-06-17T13:37:00,activation,byte_full_funnel_sale,单件直降,mall,regional_store,returning_customer
byte_full_funnel_sale_e_00922,byte_full_funnel_sale_u_0335,2026-06-18T14:35:00,exposure,byte_full_funnel_sale,直播组合包,mall,regional_store,returning_customer
byte_full_funnel_sale_e_00923,byte_full_funnel_sale_u_0335,2026-06-18T14:36:00,landing_view,byte_full_funnel_sale,直播组合包,mall,regional_store,returning_customer
byte_full_funnel_sale_e_00924,byte_full_funnel_sale_u_0335,2026-06-18T14:37:00,offer_claim,byte_full_funnel_sale,直播组合包,mall,regional_store,returning_customer
byte_full_funnel_sale_e_00925,byte_full_funnel_sale_u_0335,2026-06-18T14:38:00,activation,byte_full_funnel_sale,直播组合包,mall,regional_store,returning_customer
byte_full_funnel_sale_e_00926,byte_full_funnel_sale_u_0336,2026-06-12T15:36:00,exposure,byte_full_funnel_sale,单件直降,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00927,byte_full_funnel_sale_u_0336,2026-06-12T15:37:00,landing_view,byte_full_funnel_sale,单件直降,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00928,byte_full_funnel_sale_u_0337,2026-06-13T16:37:00,exposure,byte_full_funnel_sale,直播组合包,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00929,byte_full_funnel_sale_u_0337,2026-06-13T16:38:00,landing_view,byte_full_funnel_sale,直播组合包,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00930,byte_full_funnel_sale_u_0337,2026-06-13T16:39:00,offer_claim,byte_full_funnel_sale,直播组合包,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00931,byte_full_funnel_sale_u_0337,2026-06-13T16:40:00,activation,byte_full_funnel_sale,直播组合包,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00932,byte_full_funnel_sale_u_0338,2026-06-14T17:38:00,exposure,byte_full_funnel_sale,单件直降,live_room,online_flagship,new_customer
byte_full_funnel_sale_e_00933,byte_full_funnel_sale_u_0338,2026-06-14T17:39:00,landing_view,byte_full_funnel_sale,单件直降,live_room,online_flagship,new_customer
byte_full_funnel_sale_e_00934,byte_full_funnel_sale_u_0339,2026-06-15T18:39:00,exposure,byte_full_funnel_sale,直播组合包,live_room,online_flagship,returning_customer
byte_full_funnel_sale_e_00935,byte_full_funnel_sale_u_0339,2026-06-15T18:40:00,landing_view,byte_full_funnel_sale,直播组合包,live_room,online_flagship,returning_customer
byte_full_funnel_sale_e_00936,byte_full_funnel_sale_u_0339,2026-06-15T18:41:00,offer_claim,byte_full_funnel_sale,直播组合包,live_room,online_flagship,returning_customer
byte_full_funnel_sale_e_00937,byte_full_funnel_sale_u_0339,2026-06-15T18:42:00,activation,byte_full_funnel_sale,直播组合包,live_room,online_flagship,returning_customer
byte_full_funnel_sale_e_00938,byte_full_funnel_sale_u_0340,2026-06-16T19:40:00,exposure,byte_full_funnel_sale,单件直降,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_00939,byte_full_funnel_sale_u_0340,2026-06-16T19:41:00,landing_view,byte_full_funnel_sale,单件直降,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_00940,byte_full_funnel_sale_u_0340,2026-06-16T19:42:00,offer_claim,byte_full_funnel_sale,单件直降,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_00941,byte_full_funnel_sale_u_0340,2026-06-16T19:43:00,activation,byte_full_funnel_sale,单件直降,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_00942,byte_full_funnel_sale_u_0341,2026-06-17T09:41:00,exposure,byte_full_funnel_sale,直播组合包,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_00943,byte_full_funnel_sale_u_0341,2026-06-17T09:42:00,landing_view,byte_full_funnel_sale,直播组合包,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_00944,byte_full_funnel_sale_u_0341,2026-06-17T09:43:00,offer_claim,byte_full_funnel_sale,直播组合包,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_00945,byte_full_funnel_sale_u_0342,2026-06-18T10:42:00,exposure,byte_full_funnel_sale,单件直降,short_video,regional_store,new_customer
byte_full_funnel_sale_e_00946,byte_full_funnel_sale_u_0342,2026-06-18T10:43:00,landing_view,byte_full_funnel_sale,单件直降,short_video,regional_store,new_customer
byte_full_funnel_sale_e_00947,byte_full_funnel_sale_u_0342,2026-06-18T10:44:00,offer_claim,byte_full_funnel_sale,单件直降,short_video,regional_store,new_customer
byte_full_funnel_sale_e_00948,byte_full_funnel_sale_u_0342,2026-06-18T10:45:00,activation,byte_full_funnel_sale,单件直降,short_video,regional_store,new_customer
byte_full_funnel_sale_e_00949,byte_full_funnel_sale_u_0343,2026-06-12T11:43:00,exposure,byte_full_funnel_sale,直播组合包,short_video,regional_store,new_customer
byte_full_funnel_sale_e_00950,byte_full_funnel_sale_u_0344,2026-06-13T12:44:00,exposure,byte_full_funnel_sale,单件直降,live_room,regional_store,new_customer
byte_full_funnel_sale_e_00951,byte_full_funnel_sale_u_0344,2026-06-13T12:45:00,landing_view,byte_full_funnel_sale,单件直降,live_room,regional_store,new_customer
byte_full_funnel_sale_e_00952,byte_full_funnel_sale_u_0345,2026-06-14T13:45:00,exposure,byte_full_funnel_sale,直播组合包,live_room,regional_store,returning_customer
byte_full_funnel_sale_e_00953,byte_full_funnel_sale_u_0345,2026-06-14T13:46:00,landing_view,byte_full_funnel_sale,直播组合包,live_room,regional_store,returning_customer
byte_full_funnel_sale_e_00954,byte_full_funnel_sale_u_0345,2026-06-14T13:47:00,offer_claim,byte_full_funnel_sale,直播组合包,live_room,regional_store,returning_customer
byte_full_funnel_sale_e_00955,byte_full_funnel_sale_u_0345,2026-06-14T13:48:00,activation,byte_full_funnel_sale,直播组合包,live_room,regional_store,returning_customer
byte_full_funnel_sale_e_00956,byte_full_funnel_sale_u_0346,2026-06-15T14:46:00,exposure,byte_full_funnel_sale,单件直降,mall,regional_store,returning_customer
byte_full_funnel_sale_e_00957,byte_full_funnel_sale_u_0347,2026-06-16T15:47:00,exposure,byte_full_funnel_sale,直播组合包,mall,regional_store,returning_customer
byte_full_funnel_sale_e_00958,byte_full_funnel_sale_u_0348,2026-06-17T16:48:00,exposure,byte_full_funnel_sale,单件直降,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00959,byte_full_funnel_sale_u_0348,2026-06-17T16:49:00,landing_view,byte_full_funnel_sale,单件直降,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00960,byte_full_funnel_sale_u_0348,2026-06-17T16:50:00,offer_claim,byte_full_funnel_sale,单件直降,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00961,byte_full_funnel_sale_u_0348,2026-06-17T16:51:00,activation,byte_full_funnel_sale,单件直降,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00962,byte_full_funnel_sale_u_0349,2026-06-18T17:49:00,exposure,byte_full_funnel_sale,直播组合包,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00963,byte_full_funnel_sale_u_0349,2026-06-18T17:50:00,landing_view,byte_full_funnel_sale,直播组合包,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00964,byte_full_funnel_sale_u_0349,2026-06-18T17:51:00,offer_claim,byte_full_funnel_sale,直播组合包,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00965,byte_full_funnel_sale_u_0349,2026-06-18T17:52:00,activation,byte_full_funnel_sale,直播组合包,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00966,byte_full_funnel_sale_u_0350,2026-06-12T18:50:00,exposure,byte_full_funnel_sale,单件直降,live_room,online_flagship,new_customer
byte_full_funnel_sale_e_00967,byte_full_funnel_sale_u_0351,2026-06-13T19:51:00,exposure,byte_full_funnel_sale,直播组合包,live_room,online_flagship,returning_customer
byte_full_funnel_sale_e_00968,byte_full_funnel_sale_u_0351,2026-06-13T19:52:00,landing_view,byte_full_funnel_sale,直播组合包,live_room,online_flagship,returning_customer
byte_full_funnel_sale_e_00969,byte_full_funnel_sale_u_0352,2026-06-14T09:52:00,exposure,byte_full_funnel_sale,单件直降,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_00970,byte_full_funnel_sale_u_0353,2026-06-15T10:53:00,exposure,byte_full_funnel_sale,直播组合包,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_00971,byte_full_funnel_sale_u_0353,2026-06-15T10:54:00,landing_view,byte_full_funnel_sale,直播组合包,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_00972,byte_full_funnel_sale_u_0353,2026-06-15T10:55:00,offer_claim,byte_full_funnel_sale,直播组合包,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_00973,byte_full_funnel_sale_u_0353,2026-06-15T10:56:00,activation,byte_full_funnel_sale,直播组合包,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_00974,byte_full_funnel_sale_u_0354,2026-06-16T11:54:00,exposure,byte_full_funnel_sale,单件直降,short_video,regional_store,new_customer
byte_full_funnel_sale_e_00975,byte_full_funnel_sale_u_0354,2026-06-16T11:55:00,landing_view,byte_full_funnel_sale,单件直降,short_video,regional_store,new_customer
byte_full_funnel_sale_e_00976,byte_full_funnel_sale_u_0355,2026-06-17T12:55:00,exposure,byte_full_funnel_sale,直播组合包,short_video,regional_store,new_customer
byte_full_funnel_sale_e_00977,byte_full_funnel_sale_u_0355,2026-06-17T12:56:00,landing_view,byte_full_funnel_sale,直播组合包,short_video,regional_store,new_customer
byte_full_funnel_sale_e_00978,byte_full_funnel_sale_u_0356,2026-06-18T13:56:00,exposure,byte_full_funnel_sale,单件直降,live_room,regional_store,new_customer
byte_full_funnel_sale_e_00979,byte_full_funnel_sale_u_0356,2026-06-18T13:57:00,landing_view,byte_full_funnel_sale,单件直降,live_room,regional_store,new_customer
byte_full_funnel_sale_e_00980,byte_full_funnel_sale_u_0356,2026-06-18T13:58:00,offer_claim,byte_full_funnel_sale,单件直降,live_room,regional_store,new_customer
byte_full_funnel_sale_e_00981,byte_full_funnel_sale_u_0357,2026-06-12T14:57:00,exposure,byte_full_funnel_sale,直播组合包,live_room,regional_store,returning_customer
byte_full_funnel_sale_e_00982,byte_full_funnel_sale_u_0357,2026-06-12T14:58:00,landing_view,byte_full_funnel_sale,直播组合包,live_room,regional_store,returning_customer
byte_full_funnel_sale_e_00983,byte_full_funnel_sale_u_0357,2026-06-12T14:59:00,offer_claim,byte_full_funnel_sale,直播组合包,live_room,regional_store,returning_customer
byte_full_funnel_sale_e_00984,byte_full_funnel_sale_u_0357,2026-06-12T15:00:00,activation,byte_full_funnel_sale,直播组合包,live_room,regional_store,returning_customer
byte_full_funnel_sale_e_00985,byte_full_funnel_sale_u_0358,2026-06-13T15:58:00,exposure,byte_full_funnel_sale,单件直降,mall,regional_store,returning_customer
byte_full_funnel_sale_e_00986,byte_full_funnel_sale_u_0358,2026-06-13T15:59:00,landing_view,byte_full_funnel_sale,单件直降,mall,regional_store,returning_customer
byte_full_funnel_sale_e_00987,byte_full_funnel_sale_u_0359,2026-06-14T16:59:00,exposure,byte_full_funnel_sale,直播组合包,mall,regional_store,returning_customer
byte_full_funnel_sale_e_00988,byte_full_funnel_sale_u_0360,2026-06-15T17:00:00,exposure,byte_full_funnel_sale,单件直降,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00989,byte_full_funnel_sale_u_0360,2026-06-15T17:01:00,landing_view,byte_full_funnel_sale,单件直降,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00990,byte_full_funnel_sale_u_0360,2026-06-15T17:02:00,offer_claim,byte_full_funnel_sale,单件直降,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00991,byte_full_funnel_sale_u_0361,2026-06-16T18:01:00,exposure,byte_full_funnel_sale,直播组合包,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00992,byte_full_funnel_sale_u_0361,2026-06-16T18:02:00,landing_view,byte_full_funnel_sale,直播组合包,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00993,byte_full_funnel_sale_u_0361,2026-06-16T18:03:00,offer_claim,byte_full_funnel_sale,直播组合包,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_00994,byte_full_funnel_sale_u_0362,2026-06-17T19:02:00,exposure,byte_full_funnel_sale,单件直降,live_room,online_flagship,new_customer
byte_full_funnel_sale_e_00995,byte_full_funnel_sale_u_0362,2026-06-17T19:03:00,landing_view,byte_full_funnel_sale,单件直降,live_room,online_flagship,new_customer
byte_full_funnel_sale_e_00996,byte_full_funnel_sale_u_0363,2026-06-18T09:03:00,exposure,byte_full_funnel_sale,直播组合包,live_room,online_flagship,returning_customer
byte_full_funnel_sale_e_00997,byte_full_funnel_sale_u_0364,2026-06-12T10:04:00,exposure,byte_full_funnel_sale,单件直降,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_00998,byte_full_funnel_sale_u_0365,2026-06-13T11:05:00,exposure,byte_full_funnel_sale,直播组合包,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_00999,byte_full_funnel_sale_u_0365,2026-06-13T11:06:00,landing_view,byte_full_funnel_sale,直播组合包,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_01000,byte_full_funnel_sale_u_0365,2026-06-13T11:07:00,offer_claim,byte_full_funnel_sale,直播组合包,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_01001,byte_full_funnel_sale_u_0365,2026-06-13T11:08:00,activation,byte_full_funnel_sale,直播组合包,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_01002,byte_full_funnel_sale_u_0366,2026-06-14T12:06:00,exposure,byte_full_funnel_sale,单件直降,short_video,regional_store,new_customer
byte_full_funnel_sale_e_01003,byte_full_funnel_sale_u_0366,2026-06-14T12:07:00,landing_view,byte_full_funnel_sale,单件直降,short_video,regional_store,new_customer
byte_full_funnel_sale_e_01004,byte_full_funnel_sale_u_0366,2026-06-14T12:08:00,offer_claim,byte_full_funnel_sale,单件直降,short_video,regional_store,new_customer
byte_full_funnel_sale_e_01005,byte_full_funnel_sale_u_0367,2026-06-15T13:07:00,exposure,byte_full_funnel_sale,直播组合包,short_video,regional_store,new_customer
byte_full_funnel_sale_e_01006,byte_full_funnel_sale_u_0367,2026-06-15T13:08:00,landing_view,byte_full_funnel_sale,直播组合包,short_video,regional_store,new_customer
byte_full_funnel_sale_e_01007,byte_full_funnel_sale_u_0367,2026-06-15T13:09:00,offer_claim,byte_full_funnel_sale,直播组合包,short_video,regional_store,new_customer
byte_full_funnel_sale_e_01008,byte_full_funnel_sale_u_0367,2026-06-15T13:10:00,activation,byte_full_funnel_sale,直播组合包,short_video,regional_store,new_customer
byte_full_funnel_sale_e_01009,byte_full_funnel_sale_u_0368,2026-06-16T14:08:00,exposure,byte_full_funnel_sale,单件直降,live_room,regional_store,new_customer
byte_full_funnel_sale_e_01010,byte_full_funnel_sale_u_0368,2026-06-16T14:09:00,landing_view,byte_full_funnel_sale,单件直降,live_room,regional_store,new_customer
byte_full_funnel_sale_e_01011,byte_full_funnel_sale_u_0369,2026-06-17T15:09:00,exposure,byte_full_funnel_sale,直播组合包,live_room,regional_store,returning_customer
byte_full_funnel_sale_e_01012,byte_full_funnel_sale_u_0369,2026-06-17T15:10:00,landing_view,byte_full_funnel_sale,直播组合包,live_room,regional_store,returning_customer
byte_full_funnel_sale_e_01013,byte_full_funnel_sale_u_0370,2026-06-18T16:10:00,exposure,byte_full_funnel_sale,单件直降,mall,regional_store,returning_customer
byte_full_funnel_sale_e_01014,byte_full_funnel_sale_u_0370,2026-06-18T16:11:00,landing_view,byte_full_funnel_sale,单件直降,mall,regional_store,returning_customer
byte_full_funnel_sale_e_01015,byte_full_funnel_sale_u_0370,2026-06-18T16:12:00,offer_claim,byte_full_funnel_sale,单件直降,mall,regional_store,returning_customer
byte_full_funnel_sale_e_01016,byte_full_funnel_sale_u_0370,2026-06-18T16:13:00,activation,byte_full_funnel_sale,单件直降,mall,regional_store,returning_customer
byte_full_funnel_sale_e_01017,byte_full_funnel_sale_u_0371,2026-06-12T17:11:00,exposure,byte_full_funnel_sale,直播组合包,mall,regional_store,returning_customer
byte_full_funnel_sale_e_01018,byte_full_funnel_sale_u_0371,2026-06-12T17:12:00,landing_view,byte_full_funnel_sale,直播组合包,mall,regional_store,returning_customer
byte_full_funnel_sale_e_01019,byte_full_funnel_sale_u_0371,2026-06-12T17:13:00,offer_claim,byte_full_funnel_sale,直播组合包,mall,regional_store,returning_customer
byte_full_funnel_sale_e_01020,byte_full_funnel_sale_u_0371,2026-06-12T17:14:00,activation,byte_full_funnel_sale,直播组合包,mall,regional_store,returning_customer
byte_full_funnel_sale_e_01021,byte_full_funnel_sale_u_0372,2026-06-13T18:12:00,exposure,byte_full_funnel_sale,单件直降,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_01022,byte_full_funnel_sale_u_0373,2026-06-14T19:13:00,exposure,byte_full_funnel_sale,直播组合包,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_01023,byte_full_funnel_sale_u_0373,2026-06-14T19:14:00,landing_view,byte_full_funnel_sale,直播组合包,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_01024,byte_full_funnel_sale_u_0373,2026-06-14T19:15:00,offer_claim,byte_full_funnel_sale,直播组合包,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_01025,byte_full_funnel_sale_u_0373,2026-06-14T19:16:00,activation,byte_full_funnel_sale,直播组合包,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_01026,byte_full_funnel_sale_u_0374,2026-06-15T09:14:00,exposure,byte_full_funnel_sale,单件直降,live_room,online_flagship,new_customer
byte_full_funnel_sale_e_01027,byte_full_funnel_sale_u_0375,2026-06-16T10:15:00,exposure,byte_full_funnel_sale,直播组合包,live_room,online_flagship,returning_customer
byte_full_funnel_sale_e_01028,byte_full_funnel_sale_u_0375,2026-06-16T10:16:00,landing_view,byte_full_funnel_sale,直播组合包,live_room,online_flagship,returning_customer
byte_full_funnel_sale_e_01029,byte_full_funnel_sale_u_0375,2026-06-16T10:17:00,offer_claim,byte_full_funnel_sale,直播组合包,live_room,online_flagship,returning_customer
byte_full_funnel_sale_e_01030,byte_full_funnel_sale_u_0376,2026-06-17T11:16:00,exposure,byte_full_funnel_sale,单件直降,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_01031,byte_full_funnel_sale_u_0377,2026-06-18T12:17:00,exposure,byte_full_funnel_sale,直播组合包,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_01032,byte_full_funnel_sale_u_0378,2026-06-12T13:18:00,exposure,byte_full_funnel_sale,单件直降,short_video,regional_store,new_customer
byte_full_funnel_sale_e_01033,byte_full_funnel_sale_u_0378,2026-06-12T13:19:00,landing_view,byte_full_funnel_sale,单件直降,short_video,regional_store,new_customer
byte_full_funnel_sale_e_01034,byte_full_funnel_sale_u_0378,2026-06-12T13:20:00,offer_claim,byte_full_funnel_sale,单件直降,short_video,regional_store,new_customer
byte_full_funnel_sale_e_01035,byte_full_funnel_sale_u_0379,2026-06-13T14:19:00,exposure,byte_full_funnel_sale,直播组合包,short_video,regional_store,new_customer
byte_full_funnel_sale_e_01036,byte_full_funnel_sale_u_0379,2026-06-13T14:20:00,landing_view,byte_full_funnel_sale,直播组合包,short_video,regional_store,new_customer
byte_full_funnel_sale_e_01037,byte_full_funnel_sale_u_0380,2026-06-14T15:20:00,exposure,byte_full_funnel_sale,单件直降,live_room,regional_store,new_customer
byte_full_funnel_sale_e_01038,byte_full_funnel_sale_u_0380,2026-06-14T15:21:00,landing_view,byte_full_funnel_sale,单件直降,live_room,regional_store,new_customer
byte_full_funnel_sale_e_01039,byte_full_funnel_sale_u_0380,2026-06-14T15:22:00,offer_claim,byte_full_funnel_sale,单件直降,live_room,regional_store,new_customer
byte_full_funnel_sale_e_01040,byte_full_funnel_sale_u_0380,2026-06-14T15:23:00,activation,byte_full_funnel_sale,单件直降,live_room,regional_store,new_customer
byte_full_funnel_sale_e_01041,byte_full_funnel_sale_u_0381,2026-06-15T16:21:00,exposure,byte_full_funnel_sale,直播组合包,live_room,regional_store,returning_customer
byte_full_funnel_sale_e_01042,byte_full_funnel_sale_u_0382,2026-06-16T17:22:00,exposure,byte_full_funnel_sale,单件直降,mall,regional_store,returning_customer
byte_full_funnel_sale_e_01043,byte_full_funnel_sale_u_0382,2026-06-16T17:23:00,landing_view,byte_full_funnel_sale,单件直降,mall,regional_store,returning_customer
byte_full_funnel_sale_e_01044,byte_full_funnel_sale_u_0382,2026-06-16T17:24:00,offer_claim,byte_full_funnel_sale,单件直降,mall,regional_store,returning_customer
byte_full_funnel_sale_e_01045,byte_full_funnel_sale_u_0383,2026-06-17T18:23:00,exposure,byte_full_funnel_sale,直播组合包,mall,regional_store,returning_customer
byte_full_funnel_sale_e_01046,byte_full_funnel_sale_u_0383,2026-06-17T18:24:00,landing_view,byte_full_funnel_sale,直播组合包,mall,regional_store,returning_customer
byte_full_funnel_sale_e_01047,byte_full_funnel_sale_u_0384,2026-06-18T19:24:00,exposure,byte_full_funnel_sale,单件直降,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_01048,byte_full_funnel_sale_u_0384,2026-06-18T19:25:00,landing_view,byte_full_funnel_sale,单件直降,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_01049,byte_full_funnel_sale_u_0384,2026-06-18T19:26:00,offer_claim,byte_full_funnel_sale,单件直降,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_01050,byte_full_funnel_sale_u_0384,2026-06-18T19:27:00,activation,byte_full_funnel_sale,单件直降,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_01051,byte_full_funnel_sale_u_0385,2026-06-12T09:25:00,exposure,byte_full_funnel_sale,直播组合包,short_video,online_flagship,new_customer
byte_full_funnel_sale_e_01052,byte_full_funnel_sale_u_0386,2026-06-13T10:26:00,exposure,byte_full_funnel_sale,单件直降,live_room,online_flagship,new_customer
byte_full_funnel_sale_e_01053,byte_full_funnel_sale_u_0386,2026-06-13T10:27:00,landing_view,byte_full_funnel_sale,单件直降,live_room,online_flagship,new_customer
byte_full_funnel_sale_e_01054,byte_full_funnel_sale_u_0386,2026-06-13T10:28:00,offer_claim,byte_full_funnel_sale,单件直降,live_room,online_flagship,new_customer
byte_full_funnel_sale_e_01055,byte_full_funnel_sale_u_0387,2026-06-14T11:27:00,exposure,byte_full_funnel_sale,直播组合包,live_room,online_flagship,returning_customer
byte_full_funnel_sale_e_01056,byte_full_funnel_sale_u_0388,2026-06-15T12:28:00,exposure,byte_full_funnel_sale,单件直降,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_01057,byte_full_funnel_sale_u_0388,2026-06-15T12:29:00,landing_view,byte_full_funnel_sale,单件直降,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_01058,byte_full_funnel_sale_u_0388,2026-06-15T12:30:00,offer_claim,byte_full_funnel_sale,单件直降,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_01059,byte_full_funnel_sale_u_0388,2026-06-15T12:31:00,activation,byte_full_funnel_sale,单件直降,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_01060,byte_full_funnel_sale_u_0389,2026-06-16T13:29:00,exposure,byte_full_funnel_sale,直播组合包,mall,online_flagship,returning_customer
byte_full_funnel_sale_e_01061,byte_full_funnel_sale_u_0390,2026-06-17T14:30:00,exposure,byte_full_funnel_sale,单件直降,short_video,regional_store,new_customer
byte_full_funnel_sale_e_01062,byte_full_funnel_sale_u_0390,2026-06-17T14:31:00,landing_view,byte_full_funnel_sale,单件直降,short_video,regional_store,new_customer
byte_full_funnel_sale_e_01063,byte_full_funnel_sale_u_0390,2026-06-17T14:32:00,offer_claim,byte_full_funnel_sale,单件直降,short_video,regional_store,new_customer
byte_full_funnel_sale_e_01064,byte_full_funnel_sale_u_0390,2026-06-17T14:33:00,activation,byte_full_funnel_sale,单件直降,short_video,regional_store,new_customer
byte_full_funnel_sale_e_01065,byte_full_funnel_sale_u_0391,2026-06-18T15:31:00,exposure,byte_full_funnel_sale,直播组合包,short_video,regional_store,new_customer
byte_full_funnel_sale_e_01066,byte_full_funnel_sale_u_0392,2026-06-12T16:32:00,exposure,byte_full_funnel_sale,单件直降,live_room,regional_store,new_customer
byte_full_funnel_sale_e_01067,byte_full_funnel_sale_u_0393,2026-06-13T17:33:00,exposure,byte_full_funnel_sale,直播组合包,live_room,regional_store,returning_customer
byte_full_funnel_sale_e_01068,byte_full_funnel_sale_u_0393,2026-06-13T17:34:00,landing_view,byte_full_funnel_sale,直播组合包,live_room,regional_store,returning_customer
byte_full_funnel_sale_e_01069,byte_full_funnel_sale_u_0394,2026-06-14T18:34:00,exposure,byte_full_funnel_sale,单件直降,mall,regional_store,returning_customer
byte_full_funnel_sale_e_01070,byte_full_funnel_sale_u_0394,2026-06-14T18:35:00,landing_view,byte_full_funnel_sale,单件直降,mall,regional_store,returning_customer
byte_full_funnel_sale_e_01071,byte_full_funnel_sale_u_0394,2026-06-14T18:36:00,offer_claim,byte_full_funnel_sale,单件直降,mall,regional_store,returning_customer
byte_full_funnel_sale_e_01072,byte_full_funnel_sale_u_0394,2026-06-14T18:37:00,activation,byte_full_funnel_sale,单件直降,mall,regional_store,returning_customer
byte_full_funnel_sale_e_01073,byte_full_funnel_sale_u_0395,2026-06-15T19:35:00,exposure,byte_full_funnel_sale,直播组合包,mall,regional_store,returning_customer
byte_full_funnel_sale_e_01074,byte_full_funnel_sale_u_0395,2026-06-15T19:36:00,landing_view,byte_full_funnel_sale,直播组合包,mall,regional_store,returning_customer
